elapsed,p10,p21,p31,p22,p32,t1,t2,p20,p30,pINJ,inj1,inj2,ign,lc
1693509423181949128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423251147308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423320256564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423389375386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423458564312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423527636936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423596817013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423665989913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423735163715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423804336530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423873524295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509423942628707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509424011806422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509424080989645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693509424150090563,-0.0894681,-0.184112,-0.0894681,-0.184112,-0.184112,28.3845,25.2647,0.219973,0.219973,0.219973,27.2549,26.9425,25.6921,3.30675
1693509424219272092,-0.0894681,-0.184112,-0.0894681,-0.184112,-0.184112,28.3845,25.2647,0.219973,0.219973,0.219973,27.2549,26.9425,25.6921,3.30675
1693509424288457289,-0.0894681,-0.0894681,-0.184112,-0.0894681,-0.184112,27.6054,25.2647,0.219973,0.219973,0.219973,26.8835,27.3521,26.5711,-7.18368
1693509424357654258,-0.0894681,0.00517663,-0.0894681,-0.184112,-0.0894681,28.2287,25.0303,0.0303666,0.314776,0.219973,27.8985,26.7273,26.3366,-12.8078
1693509424426840048,-0.0894681,0.00517663,-0.0894681,-0.184112,-0.0894681,28.2287,25.0303,0.0303666,0.314776,0.219973,27.8985,26.7273,26.3366,-12.8078
1693509424496018159,0.00517663,-0.0894681,-0.184112,0.099835,-0.184112,27.7613,24.874,0.219973,0.219973,0.219973,27.5377,26.5224,26.0535,-14.1348
1693509424565205275,0.289152,-0.0894681,-0.184112,-0.3734,-0.278756,28.3066,25.1866,0.12517,0.219973,0.219973,27.7719,27.3816,26.288,-14.4508
1693509424634390670,0.289152,-0.0894681,-0.184112,-0.3734,-0.278756,28.3066,25.1866,0.12517,0.219973,0.219973,27.7719,27.3816,26.288,-14.4508
1693509424703580292,-0.184112,-0.184112,-0.0894681,-0.184112,0.00517663,27.3716,24.874,0.219973,0.0303666,0.12517,27.1473,27.4596,26.0535,-14.5772
1693509424772691034,0.00517663,-0.0894681,-0.0894681,-0.0894681,0.00517663,28.3066,25.499,0.12517,0.219973,0.219973,27.4302,26.9617,25.7113,-14.5772
1693509424841763790,0.00517663,-0.0894681,-0.0894681,-0.0894681,0.00517663,28.3066,25.499,0.12517,0.219973,0.219973,27.4302,26.9617,25.7113,-14.5772
1693509424910953928,-0.184112,-0.278756,-0.278756,-0.184112,0.289152,28.5403,25.2647,0.219973,0.0303666,0.219973,27.3035,28.006,26.2098,-14.7667
1693509424980140722,-0.184112,-0.0894681,-0.0894681,-0.184112,-0.184112,27.995,25.3428,0.219973,0.219973,0.12517,27.5377,27.3816,26.288,-14.6404
1693509425049338115,-0.184112,-0.0894681,-0.0894681,-0.184112,-0.184112,27.995,25.3428,0.219973,0.219973,0.12517,27.5377,27.3816,26.288,-14.6404
1693509425118538906,-0.184112,-0.3734,-0.184112,0.00517663,-0.0894681,28.0729,25.5771,0.314776,0.219973,0.314776,27.1473,27.2254,26.2098,-14.8299
1693509425187643544,0.099835,-0.278756,-0.184112,-0.0894681,-0.0894681,27.9657,25.2352,0.314776,0.219973,0.219973,27.3226,27.2446,25.9163,-14.7667
1693509425256745780,-0.278756,-0.0894681,-0.184112,-0.184112,-0.184112,28.0729,24.874,0.219973,0.219973,0.12517,27.5377,27.4596,26.3661,-14.6404
1693509425325949325,-0.278756,-0.0894681,-0.184112,-0.184112,-0.184112,28.0729,24.874,0.219973,0.219973,0.12517,27.5377,27.4596,26.3661,-14.6404
1693509425395115302,-0.184112,-0.184112,-0.278756,-0.278756,-0.0894681,27.2156,24.874,0.314776,0.12517,0.219973,27.8499,27.4596,26.2098,-14.7667
1693509425464225688,-0.184112,-0.184112,-0.0894681,-0.0894681,-0.0894681,28.2287,25.0303,0.219973,0.12517,0.12517,28.1326,27.274,27.1179,-14.8931
1693509425533415063,-0.184112,-0.184112,-0.0894681,-0.0894681,-0.0894681,28.2287,25.0303,0.219973,0.12517,0.12517,28.1326,27.274,27.1179,-14.8931
1693509425602519555,0.00517663,-0.0894681,0.00517663,-0.0894681,-0.3734,28.4139,24.5128,0.219973,0.219973,0.0303666,27.2254,26.5224,26.7568,-14.7667
1693509425671653323,-0.184112,-0.184112,0.194493,-0.184112,-0.0894681,28.5403,24.874,0.219973,0.12517,0.12517,27.6452,27.3329,26.0048,-14.514
1693509425740837276,-0.184112,-0.184112,0.194493,-0.184112,-0.0894681,28.5403,24.874,0.219973,0.12517,0.12517,27.6452,27.3329,26.0048,-14.514
1693509425810016465,0.00517663,-0.3734,-0.184112,-0.184112,-0.184112,28.0729,26.1235,0.219973,0.409579,0.12517,27.5863,27.7424,26.4148,-14.514
1693509425879205029,0.00517663,-0.0894681,0.00517663,0.00517663,-0.184112,27.4981,24.8446,0.12517,0.219973,0.12517,27.5671,27.9574,26.7081,-14.6404
1693509425948396450,0.00517663,-0.0894681,0.00517663,0.00517663,-0.184112,27.4981,24.8446,0.12517,0.219973,0.12517,27.5671,27.9574,26.7081,-14.6404
1693509426017584394,-0.0894681,-0.184112,-0.184112,-0.184112,-0.0894681,28.7254,24.9035,0.12517,0.219973,0.12517,27.3816,27.0692,25.8971,-14.5772
1693509426086697778,-0.184112,-0.278756,0.00517663,-0.0894681,-0.184112,27.995,25.1866,0.219973,0.219973,0.219973,27.7233,27.0206,26.0048,-14.7667
1693509426155783344,-0.184112,-0.278756,0.00517663,-0.0894681,-0.184112,27.995,25.1866,0.219973,0.219973,0.219973,27.7233,27.0206,26.0048,-14.7667
1693509426224968845,-0.0894681,0.00517663,-0.0894681,-0.184112,-0.0894681,27.8686,24.5909,0.12517,0.219973,0.219973,28.0545,27.274,26.4148,-14.8931
1693509426294158043,-0.0894681,-0.184112,-0.0894681,-0.184112,-0.0894681,27.6348,25.8407,0.12517,0.12517,0.12517,28.1914,27.2549,26.7863,-14.8931
1693509426363270085,-0.0894681,-0.184112,-0.184112,0.00517663,0.00517663,28.4815,25.7524,0.219973,0.219973,0.219973,27.5082,27.5082,26.5711,-14.7667
1693509426432468159,-0.0894681,-0.184112,-0.184112,0.00517663,0.00517663,28.4815,25.7524,0.219973,0.219973,0.219973,27.5082,27.5082,26.5711,-14.7667
1693509426501573061,-0.0894681,-0.0894681,-0.0894681,-0.184112,-0.184112,27.9363,25.9866,0.219973,0.314776,0.314776,27.8205,27.1959,26.6492,-14.7667
1693509426570682535,-0.184112,-0.0894681,-0.184112,-0.184112,-0.0894681,27.9657,25.1571,0.12517,0.12517,0.219973,27.4891,27.5671,25.9266,-14.7667
1693509426639892707,-0.184112,-0.0894681,-0.184112,-0.184112,-0.0894681,27.9657,25.1571,0.12517,0.12517,0.219973,27.4891,27.5671,25.9266,-14.7667
1693509426709083337,-0.0894681,-0.0894681,-0.184112,0.00517663,-0.184112,28.2287,25.1866,0.219973,0.219973,0.219973,27.7424,27.4302,26.5711,-14.8931
1693509426778271117,-0.184112,-0.184112,0.00517663,-0.0894681,-0.184112,27.9171,24.874,0.219973,0.219973,0.12517,27.5377,27.3816,26.2098,-14.8299
1693509426847504368,-0.184112,-0.184112,0.00517663,-0.0894681,-0.184112,27.9171,24.874,0.219973,0.219973,0.12517,27.5377,27.3816,26.2098,-14.8299
1693509426916705283,-0.0894681,-0.184112,0.00517663,-0.0894681,0.00517663,28.696,25.3428,0.219973,0.219973,0.12517,27.5863,27.1959,26.1803,-14.8299
1693509426985810522,-0.184112,-0.184112,-0.0894681,-0.184112,-0.184112,28.4624,24.3269,0.12517,0.219973,0.12517,28.318,27.3816,26.5224,-14.7667
1693509427054991197,-0.184112,-0.184112,-0.0894681,-0.184112,-0.184112,28.4624,24.3269,0.12517,0.219973,0.12517,28.318,27.3816,26.5224,-14.7667
1693509427124179113,-0.184112,0.00517663,-0.184112,0.00517663,-0.0894681,27.995,24.2488,0.12517,0.409579,0.219973,27.1959,27.274,25.7113,-14.8931
1693509427193288699,-0.0894681,-0.0894681,-0.0894681,-0.0894681,-0.184112,27.8584,24.6588,0.0303666,0.12517,0.219973,28.1326,27.4302,26.2585,-15.0195
1693509427262478708,-0.0894681,-0.0894681,-0.0894681,-0.0894681,-0.184112,27.8584,24.6588,0.0303666,0.12517,0.219973,28.1326,27.4302,26.2585,-15.0195
1693509427331667721,-0.0894681,0.00517663,-0.0894681,-0.184112,0.099835,27.995,25.499,0.12517,0.12517,0.314776,27.6938,27.1473,26.4443,-14.7667
1693509427400861530,-0.184112,-0.0894681,-0.184112,-0.184112,-0.184112,28.0436,25.3133,0.0303666,0.314776,0.12517,27.8985,27.5863,26.1803,-14.8299
1693509427469964988,-0.0894681,-0.0894681,-0.3734,0.00517663,-0.184112,28.0729,25.1866,0.219973,0.219973,0.219973,27.3035,26.9911,26.3661,-14.8931
1693509427539154542,-0.0894681,-0.0894681,-0.3734,0.00517663,-0.184112,28.0729,25.1866,0.219973,0.219973,0.219973,27.3035,26.9911,26.3661,-14.8931
1693509427608358581,-0.0894681,-0.0894681,-0.0894681,-0.0894681,-0.184112,27.995,25.1866,0.12517,0.12517,0.12517,27.2254,27.4596,26.3661,-14.7667
1693509427677549396,-0.184112,-0.184112,0.00517663,0.00517663,-0.0894681,28.1215,25.5476,0.12517,0.12517,0.12517,28.0251,27.3226,26.4635,-14.8931
1693509427746734459,-0.184112,-0.184112,0.00517663,0.00517663,-0.0894681,28.1215,25.5476,0.12517,0.12517,0.12517,28.0251,27.3226,26.4635,-14.8931
1693509427815922864,-0.0894681,0.00517663,-0.0894681,-0.0894681,-0.184112,27.8098,25.8599,0.219973,0.219973,0.219973,27.9765,27.1959,26.4148,-14.9563
1693509427885111498,-0.0894681,-0.0894681,-0.278756,0.00517663,-0.184112,27.9657,25.6257,0.314776,0.219973,0.12517,27.5863,27.5863,25.8676,-14.8299
1693509427954296493,-0.0894681,-0.0894681,-0.278756,0.00517663,-0.184112,27.9657,25.6257,0.314776,0.219973,0.12517,27.5863,27.5863,25.8676,-14.8299
1693509428023484697,-0.0894681,-0.278756,-0.184112,-0.0894681,-0.0894681,28.6181,25.2647,0.219973,0.12517,0.12517,27.7233,27.411,26.3956,-14.8299
1693509428092673550,-0.184112,-0.0894681,-0.184112,-0.184112,-0.278756,27.995,25.1084,0.219973,0.219973,0.0303666,27.7424,27.5082,26.5711,-14.9563
1693509428161859344,-0.184112,-0.0894681,-0.184112,-0.184112,-0.278756,27.995,25.1084,0.219973,0.219973,0.0303666,27.7424,27.5082,26.5711,-14.9563
1693509428231046464,-0.184112,-0.0894681,-0.278756,-0.184112,-0.0894681,27.9465,25.4503,0.219973,0.219973,0.314776,27.1959,27.5082,26.5711,-14.8931
1693509428300160852,-0.184112,-0.184112,-0.0894681,-0.0894681,-0.184112,27.8098,25.1571,0.0303666,0.314776,0.314776,27.8793,27.0206,26.7863,-14.8299
1693509428369357039,-0.184112,-0.184112,-0.0894681,-0.0894681,-0.184112,27.8098,25.1571,0.0303666,0.314776,0.314776,27.8793,27.0206,26.7863,-14.8299
1693509428438552341,-0.0894681,0.00517663,-0.184112,0.00517663,-0.0894681,28.0142,25.2057,0.12517,0.12517,0.219973,27.6452,27.411,26.3956,-14.7667
1693509428507744430,-0.0894681,-0.278756,-0.184112,0.00517663,0.00517663,27.995,25.9674,0.12517,0.12517,0.12517,27.411,27.9574,26.7863,-14.7667
1693509428576847857,-0.184112,-0.184112,-0.0894681,-0.0894681,-0.0894681,28.3845,25.1084,0.219973,0.12517,0.314776,27.5863,27.5863,26.2585,-14.9563
1693509428645921167,-0.184112,-0.184112,-0.0894681,-0.0894681,-0.0894681,28.3845,25.1084,0.219973,0.12517,0.314776,27.5863,27.5863,26.2585,-14.9563
1693509428715106128,0.00517663,-0.0894681,-0.184112,0.00517663,-0.0894681,28.4037,25.2839,0.12517,0.0303666,0.0303666,28.24,26.913,26.3661,-14.8931
1693509428784306092,-0.184112,0.00517663,0.00517663,-0.0894681,-0.0894681,28.6769,26.0263,0.12517,0.219973,0.12517,28.162,27.7719,26.0535,-14.7667
1693509428853493631,-0.184112,0.00517663,0.00517663,-0.0894681,-0.0894681,28.6769,26.0263,0.12517,0.219973,0.12517,28.162,27.7719,26.0535,-14.7667
1693509428922701475,0.00517663,0.00517663,0.00517663,0.00517663,-0.184112,28.2287,25.1866,0.12517,0.12517,0.219973,27.6938,27.8499,26.7568,-14.8299
1693509428991810701,-0.0894681,-0.0894681,-0.0894681,0.00517663,-0.0894681,28.3551,25.3133,0.12517,0.219973,0.314776,27.2254,27.3816,26.1317,-15.0195
1693509429060914336,-0.0894681,-0.0894681,-0.0894681,0.00517663,-0.0894681,28.3551,25.3133,0.12517,0.219973,0.314776,27.2254,27.3816,26.1317,-15.0195
1693509429130104677,0.00517663,-0.278756,-0.0894681,-0.0894681,-0.184112,28.2773,24.6101,0.12517,0.219973,0.12517,28.1326,27.1959,26.1803,-14.9563
1693509429199293763,-0.184112,-0.184112,-0.184112,-0.184112,-0.184112,28.7739,24.4833,0.219973,0.219973,0.219973,27.8499,27.5377,25.819,-15.0195
1693509429268477936,-0.184112,-0.184112,-0.184112,-0.184112,-0.184112,28.7739,24.4833,0.219973,0.219973,0.219973,27.8499,27.5377,25.819,-15.0195
1693509429337674394,-0.184112,-0.184112,-0.0894681,-0.278756,-0.0894681,28.4624,25.6551,0.12517,0.219973,0.219973,27.3816,27.6158,26.0535,-15.0195
1693509429406782968,-0.0894681,0.00517663,-0.184112,-0.184112,0.00517663,27.4687,25.2839,0.12517,0.314776,0.12517,27.4302,27.5082,25.7113,-14.8299
1693509429475974740,-0.0894681,0.00517663,-0.184112,-0.184112,0.00517663,27.4687,25.2839,0.12517,0.314776,0.12517,27.4302,27.5082,25.7113,-14.8299
1693509429545159808,-0.0894681,-0.0894681,-0.184112,-0.184112,0.00517663,28.2287,24.5614,0.219973,0.12517,0.219973,27.6938,28.162,26.913,-14.8299
1693509429614346806,-0.184112,-0.0894681,-0.0894681,-0.0894681,0.00517663,28.3845,24.7178,0.219973,0.12517,0.314776,27.0398,27.7424,26.4929,-14.8931
1693509429683454199,-0.0894681,-0.0894681,-0.278756,-0.184112,0.00517663,27.4495,25.7332,0.219973,0.12517,0.12517,27.7719,27.7719,25.819,-14.9563
1693509429752638345,-0.0894681,-0.0894681,-0.278756,-0.184112,0.00517663,27.4495,25.7332,0.219973,0.12517,0.12517,27.7719,27.7719,25.819,-14.9563
1693509429821831589,-0.184112,0.00517663,-0.0894681,-0.0894681,-0.0894681,28.793,25.5962,0.12517,0.219973,0.12517,27.7719,28.162,26.8349,-14.8931
1693509429891018564,-0.184112,-0.184112,-0.0894681,-0.0894681,-0.184112,28.433,25.2352,0.219973,0.0303666,0.219973,27.3521,27.4302,27.1179,-14.9563
1693509429960204069,-0.184112,-0.184112,-0.0894681,-0.0894681,-0.184112,28.433,25.2352,0.219973,0.0303666,0.219973,27.3521,27.4302,27.1179,-14.9563
1693509430029393008,-0.0894681,0.00517663,0.00517663,-0.0894681,-0.0894681,28.2773,24.6883,0.12517,0.219973,0.219973,27.5863,27.3521,26.1803,-14.9563
1693509430098581920,-0.184112,-0.0894681,0.00517663,-0.0894681,-0.184112,28.8708,24.737,0.219973,0.314776,0.219973,27.713,27.791,26.6978,-14.7667
1693509430167658034,-0.184112,-0.0894681,0.00517663,-0.0894681,-0.184112,28.8708,24.737,0.219973,0.314776,0.219973,27.713,27.791,26.6978,-14.7667
1693509430236857112,-0.184112,-0.0894681,-0.0894681,-0.0894681,-0.0894681,28.3066,25.8113,0.219973,0.219973,0.219973,28.24,28.162,26.5224,-14.8299
1693509430305935239,-0.184112,0.00517663,0.00517663,-0.0894681,0.00517663,28.433,25.7038,0.12517,0.219973,0.12517,27.5569,27.2446,26.1508,-14.9563
1693509430375122583,-0.184112,0.00517663,0.00517663,-0.0894681,0.00517663,28.433,25.7038,0.12517,0.219973,0.12517,27.5569,27.2446,26.1508,-14.9563
1693509430444307245,-0.0894681,0.00517663,0.00517663,-0.184112,-0.0894681,28.1509,25.4209,0.12517,0.12517,0.219973,27.3035,27.5377,26.1317,-15.0195
1693509430513382430,-0.0894681,-0.184112,-0.0894681,0.00517663,-0.0894681,28.0729,25.499,0.219973,0.314776,0.12517,28.6006,27.5082,26.8835,-14.8931
1693509430582569206,-0.0894681,-0.184112,-0.0894681,0.00517663,-0.0894681,28.0729,25.499,0.219973,0.314776,0.12517,28.6006
