elapsed,p10,p21,p31,p22,p32,t1,t2,p20,p30,pINJ,inj1,inj2,ign,lc
1698530997554657349,29.7279,7.00989,1.04642,1.42505,14.5826,26.5929,25.5,2861.09,2575.55,1894.2,-273,-273,-273,289.549
1698530997623838211,29.7279,7.00989,1.04642,1.42505,14.5826,26.5929,25.5,2861.09,2575.55,1894.2,-273,-273,-273,289.549
1698530997693016572,30.2958,5.59002,1.14108,1.61437,15.0559,26.9049,25.9684,2860.62,2575.26,1894.29,-273,-273,-273,289.738
1698530997762197998,28.308,7.95648,0.95176,1.61437,14.1093,26.4954,25.4805,2862.89,2577.16,1896.09,-273,-273,-273,290.37
1698530997831377395,28.308,7.95648,0.95176,1.61437,14.1093,26.4954,25.4805,2862.89,2577.16,1896.09,-273,-273,-273,290.37
1698530997900444649,29.7279,8.33511,0.857102,1.80369,14.8665,26.1832,25.4805,2862.8,2577.35,1895.9,-273,-273,-273,289.991
1698530997969626824,29.4439,7.29387,0.95176,1.61437,14.7719,26.4661,26.0758,2864.13,2577.82,1897.89,-273,-273,-273,291.129
1698530998038719187,30.8638,8.52443,0.95176,1.42505,14.5826,26.31,25.8416,2864.03,2577.73,1897.13,-273,-273,-273,291.192
1698530998107899752,30.8638,8.52443,0.95176,1.42505,14.5826,26.31,25.8416,2864.03,2577.73,1897.13,-273,-273,-273,291.192
1698530998177083826,28.4973,7.00989,1.04642,1.51971,15.1505,27.4315,26.1051,2853.98,2569.76,1892.02,-273,-273,-273,289.359
1698530998246246444,29.3493,7.10455,1.14108,1.33039,13.2573,26.1832,25.949,2864.13,2578.2,1895.71,-273,-273,-273,289.486
1698530998315422580,29.3493,7.10455,1.14108,1.33039,13.2573,26.1832,25.949,2864.13,2578.2,1895.71,-273,-273,-273,289.486
1698530998384597392,29.2546,5.30604,0.762443,1.42505,14.2039,26.388,25.7635,2857.39,2572.32,1892.58,-273,-273,-273,288.854
1698530998453770271,29.2546,6.91524,1.23574,1.23574,14.8665,26.9928,26.0564,2864.5,2578.67,1896.57,-273,-273,-273,289.865
1698530998522945295,29.2546,6.91524,1.23574,1.23574,14.8665,26.9928,26.0564,2864.5,2578.67,1896.57,-273,-273,-273,289.865
1698530998592119934,31.4318,6.06331,0.762443,1.42505,14.6772,26.8855,26.0271,2861.85,2576.68,1895.52,-273,-273,-273,290.497
1698530998661294971,30.8638,6.82058,0.857102,1.42505,14.7719,26.1832,25.8709,2864.41,2578.58,1897.51,-273,-273,-273,290.497
1698530998730471728,30.8638,6.82058,0.857102,1.42505,14.7719,26.1832,25.8709,2864.41,2578.58,1897.51,-273,-273,-273,290.497
1698530998799648639,30.5798,6.91524,1.04642,1.23574,15.3398,26.4954,25.4024,2863.18,2577.35,1896.28,-273,-273,-273,290.244
1698530998868746289,30.7691,6.91524,0.762443,1.51971,15.0559,26.6222,25.5293,2864.6,2577.63,1898.75,-273,-273,-273,291.318
1698530998937924648,30.7691,6.91524,0.762443,1.51971,15.0559,26.6222,25.5293,2864.6,2577.63,1898.75,-273,-273,-273,291.318
1698530999007106224,34.0822,5.30604,1.14108,1.42505,14.8665,26.9342,26.0758,2865.07,2578.48,1897.32,-273,-273,-273,291.255
1698530999076282512,27.6454,5.30604,1.04642,1.42505,14.4879,26.31,25.3731,2856.26,2571.66,1893.91,-273,-273,-273,290.307
1698530999145457644,28.4973,6.44194,1.14108,1.42505,13.4467,26.9342,25.8416,2863.94,2577.54,1896.57,-273,-273,-273,290.497
1698530999214630616,28.4973,6.44194,1.14108,1.42505,13.4467,26.9342,25.8416,2863.94,2577.54,1896.57,-273,-273,-273,290.497
1698530999283806284,29.8226,6.06331,0.762443,1.42505,14.7719,26.5734,25.8709,2857.39,2573.46,1893.06,-273,-273,-273,289.865
1698530999352981523,29.8226,5.11673,0.95176,1.51971,12.6894,26.6515,25.7148,2865.36,2578.48,1896.66,-273,-273,-273,290.37
1698530999422155207,29.8226,5.11673,0.95176,1.51971,12.6894,26.6515,25.7148,2865.36,2578.48,1896.66,-273,-273,-273,290.37
1698530999491330739,29.3493,6.72592,0.95176,1.42505,14.9612,26.4661,25.8416,2861.95,2577.16,1895.71,-273,-273,-273,290.118
1698530999560506211,29.6332,6.06331,0.95176,1.70903,15.0559,26.4174,26.1051,2864.13,2578.2,1896.38,-273,-273,-273,290.118
1698530999629679838,29.6332,6.06331,0.95176,1.70903,15.0559,26.4174,26.1051,2864.13,2578.2,1896.38,-273,-273,-273,290.118
1698530999698855751,29.3493,6.72592,0.95176,1.23574,13.4467,26.1832,26.4174,2864.32,2577.73,1896.85,-273,-273,-273,290.37
1698530999768033268,27.8347,8.33511,0.95176,1.51971,13.4467,26.4467,26.5247,2864.88,2577.82,1898.94,-273,-273,-273,291.129
1698530999837206554,27.8347,8.33511,0.95176,1.51971,13.4467,26.4467,26.5247,2864.88,2577.82,1898.94,-273,-273,-273,291.129
1698530999906382134,28.2134,8.42977,0.857102,1.61437,13.2573,26.3393,25.3243,2864.5,2577.35,1897.23,-273,-273,-273,290.37
1698530999975558029,28.7813,7.00989,0.762443,1.51971,14.7719,26.8075,25.6367,2856.07,2571.47,1893.63,-273,-273,-273,289.422
1698531000044735075,28.7813,7.00989,0.762443,1.51971,14.7719,26.8075,25.6367,2856.07,2571.47,1893.63,-273,-273,-273,289.422
1698531000113910864,27.8347,5.30604,0.762443,1.42505,14.5826,26.1832,26.1051,2862.23,2576.11,1895.14,-273,-273,-273,289.865
1698531000183086715,27.9294,5.4007,0.95176,1.51971,13.068,26.0465,25.8123,2857.96,2572.61,1892.58,-273,-273,-273,289.106
1698531000252261487,28.876,6.63126,0.857102,1.61437,14.9612,26.9049,25.8123,2865.36,2578.29,1896.28,-273,-273,-273,289.802
1698531000321436456,28.876,6.63126,0.857102,1.61437,14.9612,26.9049,25.8123,2865.36,2578.29,1896.28,-273,-273,-273,289.802
1698531000390612553,28.592,6.91524,0.95176,1.42505,14.1093,26.6515,25.4805,2861.47,2577.54,1895.9,-273,-273,-273,290.307
1698531000459747288,26.1309,5.87399,1.04642,1.51971,14.9612,26.388,26.0758,2864.88,2579.15,1897.13,-273,-273,-273,290.876
1698531000528965640,26.1309,5.87399,1.04642,1.51971,14.9612,26.388,26.0758,2864.88,2579.15,1897.13,-273,-273,-273,290.876
1698531000598140706,26.7935,5.49536,0.762443,1.42505,13.068,26.4174,25.4024,2863.65,2578.29,1896.28,-273,-273,-273,290.686
1698531000667315328,28.7813,5.87399,0.762443,1.51971,15.0559,26.7782,25.5293,2864.6,2577.35,1898.27,-273,-273,-273,291.129
1698531000736490326,28.7813,5.87399,0.762443,1.51971,15.0559,26.7782,25.5293,2864.6,2577.35,1898.27,-273,-273,-273,291.129
1698531000805665265,28.2134,5.4007,0.762443,1.61437,14.9612,26.3393,26.4174,2863.18,2577.92,1896.28,-273,-273,-273,290.497
1698531000874852093,28.024,5.49536,0.762443,1.51971,14.9612,26.2613,26.1051,2854.83,2570.62,1891.35,-273,-273,-273,290.054
1698531000944028238,28.024,5.49536,0.762443,1.51971,14.9612,26.2613,26.1051,2854.83,2570.62,1891.35,-273,-273,-273,290.054
1698531001013203942,27.8347,5.4007,0.857102,1.70903,14.9612,25.6074,26.2319,2864.22,2578.2,1895.52,-273,-273,-273,290.118
