elapsed,p10,p21,p31,p22,p32,t1,t2,p20,p30,pINJ,inj1,inj2,ign,lc
1698525237702368722,28.6867,0.099835,-0.184112,-0.184112,-0.0894681,24.9429,24.3959,2502.07,2212.73,1329.93,-273,24.5671,-273,14.8095
1698525237771543952,26.8881,-0.657332,-0.184112,-0.184112,-0.278756,24.9917,25.148,2503.78,2213.4,1330.31,-273,24.753,-273,14.9359
1698525237840717758,26.8881,-0.657332,-0.184112,-0.184112,-0.278756,24.9917,25.148,2503.78,2213.4,1330.31,-273,24.753,-273,14.9359
1698525237909891900,25.3736,0.099835,0.00517663,-0.0894681,-0.184112,25.7728,25.148,2504.25,2214.25,1331.07,-273,25.0172,-273,14.9359
1698525237979070658,24.2377,0.00517663,-0.0894681,-0.184112,-0.184112,25.3823,24.9136,2507.86,2217.57,1334.29,-273,24.5671,-273,15.8208
1698525238048134536,23.0072,-0.184112,-0.0894681,-0.0894681,-0.0894681,25.2848,24.7379,2506.24,2216.34,1332.58,-273,24.7236,-273,15.6311
1698525238117309049,23.0072,-0.184112,-0.0894681,-0.0894681,-0.0894681,25.2848,24.7379,2506.24,2216.34,1332.58,-273,24.7236,-273,15.6311
1698525238186445388,22.1552,-0.0894681,-0.184112,-0.184112,-0.278756,25.4604,24.6792,2507.76,2217.85,1333.34,-273,25.1149,-273,15.5679
1698525238255621206,21.4926,-0.184112,0.00517663,-0.184112,-0.0894681,25.0699,24.2102,2510.13,2219.84,1334.19,-273,25.2519,-273,15.9472
1698525238324795499,21.4926,-0.184112,0.00517663,-0.184112,-0.0894681,25.0699,24.2102,2510.13,2219.84,1334.19,-273,25.2519,-273,15.9472
1698525238393970762,21.114,-0.0894681,-0.184112,-0.0894681,-0.278756,24.6205,24.6986,2512.31,2221.55,1335.52,-273,26.0533,-273,15.9472
1698525238463146692,20.2621,0.00517663,-0.184112,-0.184112,-0.278756,24.6792,24.4447,2511.46,2220.89,1335.14,-273,25.1931,-273,16.3264
1698525238532320411,20.2621,0.00517663,-0.184112,-0.184112,-0.278756,24.6792,24.4447,2511.46,2220.89,1335.14,-273,25.1931,-273,16.3264
1698525238601494920,19.4101,-0.0894681,-0.278756,-0.184112,-0.3734,25.5191,24.2689,2510.23,2219.84,1334.19,-273,24.8801,-273,16.0104
1698525238670679749,18.9368,-0.184112,-0.0894681,-0.0894681,-0.278756,25.0405,24.6498,2508.42,2218.14,1333.15,-273,25.1149,-273,16.2
1698525238739855052,18.9368,-0.184112,-0.0894681,-0.0894681,-0.278756,25.0405,24.6498,2508.42,2218.14,1333.15,-273,25.1149,-273,16.2
1698525238809032090,18.3689,-0.184112,-0.184112,0.00517663,-0.278756,25.4604,24.3665,2508.99,2218.42,1332.77,-273,24.5671,-273,15.7576
1698525238878224393,18.3689,-0.3734,-0.184112,-0.184112,-0.562688,25.1187,24.4935,2503.4,2213.49,1331.26,-273,25.0366,-273,15.884
1698525238947401406,18.3689,-0.3734,-0.184112,-0.184112,-0.562688,25.1187,24.4935,2503.4,2213.49,1331.26,-273,25.0366,-273,15.884
1698525239016577094,18.0849,-0.0894681,-0.278756,-0.184112,0.00517663,25.1773,24.5522,2508.9,2218.8,1332.58,-273,24.5671,-273,15.8208
1698525239085752905,18.5582,-0.0894681,0.00517663,-0.184112,-0.278756,24.9723,24.5816,2509.56,2218.99,1332.49,-273,24.4399,-273,15.8208
1698525239154925733,18.3689,-0.278756,-0.278756,0.00517663,0.478468,25.1285,24.1125,2512.41,2221.36,1333.25,-273,24.929,-273,15.6311
1698525239224101919,18.3689,-0.278756,-0.278756,0.00517663,0.478468,25.1285,24.1125,2512.41,2221.36,1333.25,-273,24.929,-273,15.6311
1698525239293276889,17.8956,-0.184112,-0.184112,-0.0894681,-0.184112,25.8509,24.7573,2511.27,2219.37,1333.15,-273,24.019,-273,15.9472
1698525239362454897,18.3689,-0.184112,-0.0894681,-0.0894681,-0.3734,25.0992,24.6304,2512.12,2221.65,1333.72,-273,24.9095,-273,16.1368
1698525239431630439,18.3689,-0.184112,-0.0894681,-0.0894681,-0.3734,25.0992,24.6304,2512.12,2221.65,1333.72,-273,24.9095,-273,16.1368
1698525239500805252,17.8009,-0.0894681,-0.184112,-0.184112,-0.278756,24.8648,24.6304,2513.54,2222.5,1333.72,-273,24.9095,-273,16.2
1698525239569978854,17.9903,-0.278756,-0.184112,-0.184112,-0.3734,25.7728,24.7573,2511.46,2220.6,1332.2,-273,24.8801,-273,15.6311
1698525239639165871,17.9903,-0.278756,-0.184112,-0.184112,-0.3734,25.7728,24.7573,2511.46,2220.6,1332.2,-273,24.8801,-273,15.6311
1698525239708345266,17.9903,-0.0894681,-0.278756,-0.184112,-0.184112,25.4116,24.5522,2510.51,2219.37,1333.06,-273,25.1931,-273,16.0736
1698525239777521028,17.8009,-0.184112,-0.0894681,-0.184112,-0.0894681,24.8648,24.7867,2511.27,2220.41,1331.82,-273,25.1149,-273,15.884
1698525239846584710,17.8009,-0.184112,-0.0894681,-0.184112,-0.0894681,24.8648,24.7867,2511.27,2220.41,1331.82,-273,25.1149,-273,15.884
1698525239915760490,17.8009,-0.0894681,-0.0894681,-0.0894681,-0.0894681,25.4604,24.6792,2514.11,2223.35,1333.34,-273,24.4399,-273,16.0736
1698525239984937851,17.8009,-0.0894681,-0.184112,0.00517663,-0.184112,24.6304,24.6304,2512.6,2221.93,1332.49,-273,24.7824,-273,16.3264
1698525240054114850,17.8009,-0.0894681,-0.184112,0.00517663,-0.184112,24.6304,24.6304,2512.6,2221.93,1332.49,-273,24.7824,-273,16.3264
1698525240123211944,17.7063,0.00517663,-0.278756,-0.184112,-0.184112,24.8355,24.9136,2510.79,2220.13,1330.97,-273,24.5671,-273,15.9472
1698525240192391987,17.4223,-0.184112,-0.184112,-0.0894681,-0.0894681,25.2554,25.3335,2515.06,2223.92,1332.96,-273,24.9389,-273,16.0104
1698525240261571549,17.7063,-0.184112,-0.184112,0.00517663,0.00517663,25.3042,24.9136,2515.06,2224.02,1332.49,-273,24.1267,-273,15.6944
1698525240330746318,17.7063,-0.184112,-0.184112,0.00517663,0.00517663,25.3042,24.9136,2515.06,2224.02,1332.49,-273,24.1267,-273,15.6944
1698525240399922400,17.233,-0.184112,-0.184112,-0.278756,-0.184112,25.0699,24.9917,2516.2,2224.58,1332.58,-273,24.6454,-273,16.0736
1698525240469007245,17.0437,-0.184112,-0.3734,-0.184112,-0.0894681,25.1773,24.3177,2509.28,2218.52,1329.17,-273,25.2519,-273,15.7576
1698525240538257737,17.0437,-0.184112,-0.3734,-0.184112,-0.0894681,25.1773,24.3177,2509.28,2218.52,1329.17,-273,25.2519,-273,15.7576
1698525240607432774,16.2864,0.00517663,-0.0894681,-0.184112,-0.0894681,25.148,24.9917,2509.85,2218.99,1329.83,-273,24.8019,-273,15.5679
1698525240676608955,16.8544,-0.0894681,-0.184112,-0.0894681,-0.184112,25.6459,24.0831,2511.17,2220.32,1328.98,-273,25.0954,-273,15.4415
1698525240745819083,16.8544,-0.0894681,-0.184112,-0.0894681,-0.184112,25.6459,24.0831,2511.17,2220.32,1328.98,-273,25.0954,-273,15.4415
1698525240814995511,16.949,-0.278756,-0.278756,-0.184112,-0.184112,24.7867,24.1613,2511.27,2220.6,1328.98,-273,24.8801,-273,15.3151
1698525240884174045,17.0437,0.00517663,-0.0894681,-0.184112,-0.0894681,25.2554,24.8648,2514.4,2223.73,1330.59,-273,25.1931,-273,15.6944
1698525240953349723,17.0437,0.00517663,-0.0894681,-0.184112,-0.0894681,25.2554,24.8648,2514.4,2223.73,1330.59,-273,25.1931,-273,15.6944
1698525241022523888,17.9903,-0.0894681,-0.3734,-0.184112,-0.0894681,25.6166,24.2102,2515.25,2224.11,1330.78,-273,24.3811,-273,15.3151
1698525241091698764,16.8544,-0.3734,-0.0894681,-0.184112,-0.0894681,24.6498,24.4154,2510.61,2219.75,1328.13,-273,25.1931,-273,15.5047
1698525241160791900,16.8544,-0.3734,-0.0894681,-0.184112,-0.0894681,24.6498,24.4154,2510.61,2219.75,1328.13,-273,25.1931,-273,15.5047
1698525241230035151,17.4223,0.00517663,-0.184112,0.00517663,-0.0894681,25.0699,23.8974,2510.51,2219.65,1327.46,-273,25.0366,-273,15.0623
1698525241299208596,17.3277,-0.0894681,0.00517663,-0.278756,-0.0894681,24.9723,24.9723,2513.35,2222.12,1328.32,-273,24.753,-273,15.4415
1698525241368356060,16.665,-0.184112,-0.0894681,-0.278756,-0.184112,24.601,24.4447,2512.79,2221.55,1327.94,-273,25.3496,-273,15.1255
1698525241437534167,16.665,-0.184112,-0.0894681,-0.278756,-0.184112,24.601,24.4447,2512.79,2221.55,1327.94,-273,25.3496,-273,15.1255
1698525241506710363,16.4757,-0.184112,-0.278756,-0.184112,-0.0894681,25.148,25.3042,2514.02,2222.97,1330.21,-273,25.379,-273,16.0104
1698525241575887962,16.8544,-0.0894681,0.00517663,-0.0894681,-0.184112,24.8648,25.4116,2517.81,2226.58,1330.97,-273,24.7236,-273,15.884
1698525241645065033,16.8544,-0.0894681,0.00517663,-0.0894681,-0.184112,24.8648,25.4116,2517.81,2226.58,1330.97,-273,24.7236,-273,15.884
1698525241714235841,16.8544,-0.184112,0.099835,-0.278756,0.00517663,25.1773,25.0211,2517.24,2225.82,1330.31,-273,24.4888,-273,15.5679
1698525241783412554,17.0437,-0.0894681,-0.184112,-0.0894681,-0.0894681,24.4935,24.6498,2519.71,2227.81,1330.69,-273,25.066,-273,15.4415
1698525241852588129,17.0437,-0.0894681,-0.184112,-0.0894681,-0.0894681,24.4935,24.6498,2519.71,2227.81,1330.69,-273,25.066,-273,15.4415
1698525241921763895,17.0437,0.00517663,-0.0894681,-0.184112,-0.0894681,25.4116,24.3959,2519.04,2227.33,1330.59,-273,24.8508,-273,15.2519
1698525241990939761,16.8544,-0.184112,0.00517663,0.00517663,-0.0894681,25.148,25.148,2519.71,2228,1331.82,-273,24.9584,-273,15.9472
1698525242060119258,16.8544,-0.184112,0.00517663,0.00517663,-0.0894681,25.148,25.148,2519.71,2228,1331.82,-273,24.9584,-273,15.9472
1698525242129201323,16.665,-0.184112,-0.184112,0.00517663,-0.184112,25.6947,24.4447,2519.23,2228.09,1330.78,-273,25.1443,-273,16.0104
1698525242198314196,16.665,-0.0894681,-0.3734,-0.0894681,-0.184112,25.1968,24.6498,2516.96,2225.72,1328.6,-273,24.3322,-273,15.7576
1698525242267445959,16.665,-0.0894681,-0.3734,-0.0894681,-0.184112,25.1968,24.6498,2516.96,2225.72,1328.6,-273,24.3322,-273,15.7576
1698525242336669464,16.5704,-0.184112,-0.278756,-0.184112,-0.184112,25.3042,24.601,2517.81,2226.76,1330.69,-273,24.4105,-273,16.1368
1698525242405849099,16.665,-0.0894681,0.00517663,-0.278756,-0.278756,24.9136,24.9917,2520.65,2229.32,1333.53,-273,24.5671,-273,16.516
1698525242475029430,17.517,-0.0894681,0.00517663,-0.278756,-0.184112,24.8355,24.8355,2519.61,2229.32,1332.01,-273,24.929,-273,16.4528
1698525242544206084,17.517,-0.0894681,0.00517663,-0.278756,-0.184112,24.8355,24.8355,2519.61,2229.32,1332.01,-273,24.929,-273,16.4528
1698525242613390385,17.3277,-0.184112,0.00517663,-0.0894681,-0.184112,25.0211,24.8648,2520.94,2229.04,1330.78,-273,24.8313,-273,16.0104
1698525242682573737,17.3277,-0.0894681,-0.0894681,-0.278756,-0.184112,25.1773,24.7867,2521.89,2229.32,1331.63,-273,24.9095,-273,15.6944
1698525242751749555,17.3277,-0.0894681,-0.0894681,-0.278756,-0.184112,25.1773,24.7867,2521.89,2229.32,1331.63,-273,24.9095,-273,15.6944
1698525242820929128,17.6116,-0.184112,-0.278756,-0.0894681,-0.0894681,24.9136,24.601,2523.88,2232.64,1333.72,-273,24.9584,-273,16.4528
1698525242890112643,19.8834,-0.184112,0.00517663,-0.0894681,-0.278756,25.2749,25.0405,2520.94,2229.7,1331.16,-273,24.5965,-273,15.7576
1698525242959288908,19.8834,-0.184112,0.00517663,-0.0894681,-0.278756,25.2749,25.0405,2520.94,2229.7,1331.16,-273,24.5965,-273,15.7576
1698525243028465072,18.8422,-0.184112,-0.184112,-0.0894681,-0.184112,25.148,24.8355,2522.27,2231.03,1331.92,-273,24.8019,-273,16.2
1698525243097640357,17.8009,-0.0894681,-0.0894681,-0.184112,0.00517663,25.4897,24.5522,2524.26,2232.64,1332.87,-273,24.8508,-273,16.5792
1698525243166815640,17.8009,-0.0894681,-0.0894681,-0.184112,0.00517663,25.4897,24.5522,2524.26,2232.64,1332.87,-273,24.8508,-273,16.5792
1698525243235990174,17.4223,-0.0894681,-0.184112,-0.184112,-0.184112,24.9429,24.5522,2524.64,2232.45,1333.15,-273,25.379,-273,16.1368
1698525243305165283,16.5704,-0.278756,-0.0894681,-0.0894681,-0.184112,25.7728,24.5229,2519.99,2228.66,1332.2,-273,25.0366,-273,16.2632
1698525243374340502,16.5704,-0.278756,-0.0894681,-0.0894681,-0.184112,25.7728,24.5229,2519.99,2228.66,1332.2,-273,25.0366,-273,16.2632
1698525243443519119,17.233,-0.184112,-0.184112,-0.184112,-0.0894681,25.3629,24.4252,2521.98,2230.84,1331.54,-273,25.1931,-273,16.2
1698525243512693921,16.949,-0.184112,-0.184112,0.00517663,-0.184112,25.8314,24.816,2524.45,2233.21,1333.06,-273,25.1149,-273,16.3896
1698525243581867268,17.3277,-0.184112,-0.184112,-0.184112,-0.184112,25.2261,24.6792,2523.97,2232.93,1332.49,-273,24.9389,-273,16.3896
1698525243651042732,17.3277,-0.184112,-0.184112,-0.184112,-0.184112,25.2261,24.6792,2523.97,2232.93,1332.49,-273,24.9389,-273,16.3896
1698525243720217492,17.4223,-0.184112,-0.278756,-0.0894681,-0.0894681,24.7379,24.816,2526.91,2235.2,1333.72,-273,24.7824,-273,16.7056
1698525243789392939,17.0437,-0.184112,-0.0894681,-0.0894681,-0.184112,25.6166,24.2883,2527.67,2235.77,1334.57,-273,25.1931,-273,16.7688
1698525243858563175,17.0437,-0.184112,-0.0894681,-0.0894681,-0.184112,25.6166,24.2883,2527.67,2235.77,1334.57,-273,25.1931,-273,16.7688
1698525243927738808,16.7597,-0.0894681,-0.468044,0.099835,-0.278756,25.1773,24.7085,2524.73,2233.12,1332.87,-273,25.4278,-273,16.3264
1698525243996832530,16.665,-0.184112,-0.0894681,-0.941264,0.00517663,25.1773,24.3177,2526.15,2233.97,1332.58,-273,25.5842,-273,16.3264
1698525244066010226,16.665,-0.184112,-0.0894681,-0.941264,0.00517663,25.1773,24.3177,2526.15,2233.97,1332.58,-273,25.5842,-273,16.3264
1698525244135187401,16.7597,-0.184112,0.00517663,-0.3734,-0.0894681,24.9136,24.601,2527.57,2235.77,1334.19,-273,25.1737,-273,16.4528
1698525244204364708,16.3811,-0.184112,-0.184112,-0.184112,-0.184112,24.9136,24.4447,2526.72,2234.63,1335.24,-273,24.8801,-273,17.3376
1698525244273539764,16.3811,-0.184112,-0.184112,-0.184112,-0.184112,24.9136,24.4447,2526.72,2234.63,1335.24,-273,24.8801,-273,17.3376
1698525244342714383,16.7597,0.00517663,-0.184112,-0.468044,-0.184112,25.5385,24.7573,2527.48,2235.3,1334.38,-273,25.1931,-273,16.7056
1698525244411890685,16.665,-0.184112,-0.0894681,0.099835,-0.184112,25.929,24.3665,2532.31,2240.13,1336.75,-273,25.0366,-273,17.3376
1698525244481071650,16.665,-0.184112,-0.0894681,0.099835,-0.184112,25.929,24.3665,2532.31,2240.13,1336.75,-273,25.0366,-273,17.3376
1698525244550231733,17.0437,-0.184112,-0.0894681,0.00517663,-0.184112,25.1187,24.728,2530.51,2238.05,1335.24,-273,25.5842,-273,17.148
1698525244619409751,17.233,-0.184112,-0.184112,-0.278756,-0.0894681,25.2554,25.4116,2526.34,2234.63,1333.34,-273,24.7236,-273,17.0216
1698525244688591113,16.7597,-0.0894681,-0.0894681,-0.3734,-0.184112,24.7379,24.1125,2528.62,2236.62,1334.1,-273,24.8801,-273,16.9584
1698525244757771031,16.7597,-0.0894681,-0.0894681,-0.3734,-0.184112,24.7379,24.1125,2528.62,2236.62,1334.1,-273,24.8801,-273,16.9584
1698525244826953473,16.7597,-0.0894681,-0.278756,-0.184112,-0.184112,25.0211,24.0049,2526.53,2235.3,1333.34,-273,24.4888,-273,16.832
1698525244896138429,16.8544,-0.0894681,-0.184112,-0.278756,-0.278756,25.1773,24.3959,2529.85,2237.86,1334.76,-273,24.4594,-273,16.7056
1698525244965337957,16.8544,-0.0894681,-0.184112,-0.278756,-0.278756,25.1773,24.3959,2529.85,2237.86,1334.76,-273,24.4594,-273,16.7056
1698525245034508624,16.8544,0.00517663,-0.184112,-0.751976,-0.0894681,25.1773,24.6304,2526.82,2235.68,1332.58,-273,24.7725,-273,15.7576
1698525245103685453,16.3811,-0.184112,-0.0894681,-0.184112,0.00517663,25.6947,25.6166,2522.46,2231.5,1332.2,-273,25.0366,-273,16.5792
1698525245172860595,16.3811,-0.184112,-0.0894681,-0.184112,0.00517663,25.6947,25.6166,2522.46,2231.5,1332.2,-273,25.0366,-273,16.5792
1698525245242035020,16.7597,-0.0894681,-0.184112,-0.3734,-0.278756,25.148,24.3665,2521.32,2230.46,1330.31,-273,24.5671,-273,16.516
1698525245311207454,16.8544,-0.0894681,-0.184112,-0.0894681,-0.184112,24.7573,24.601,2522.17,2231.32,1330.5,-273,25.0366,-273,16.3264
1698525245380381013,16.8544,-0.0894681,-0.184112,-0.0894681,-0.184112,24.7573,24.601,2522.17,2231.32,1330.5,-273,25.0366,-273,16.3264
1698525245449556723,17.0437,-0.184112,-0.184112,-0.184112,-0.184112,25.2067,24.6597,2524.92,2233.5,1331.26,-273,24.5671,-273,16.0736
1698525245518731451,17.233,-0.184112,-0.184112,-0.0894681,-0.0894681,25.3042,25.148,2528.14,2236.62,1333.25,-273,24.7236,-273,16.6424
1698525245587905298,17.233,-0.184112,-0.184112,-0.0894681,-0.0894681,25.3042,25.148,2528.14,2236.62,1333.25,-273,24.7236,-273,16.6424
1698525245657081590,16.8544,-0.0894681,-0.184112,-0.0894681,-0.278756,25.0699,25.3042,2527.1,2235.2,1332.96,-273,24.7236,-273,16.7688
1698525245726257410,16.8544,-0.184112,-0.0894681,-0.184112,-0.184112,25.0504,24.1125,2528.24,2236.91,1333.44,-273,25.0366,-273,16.9584
1698525245795432759,16.8544,0.00517663,-0.184112,-0.278756,-0.278756,25.5385,24.5229,2530.7,2238.71,1334.48,-273,24.8019,-273,16.832
1698525245864618665,16.8544,0.00517663,-0.184112,-0.278756,-0.278756,25.5385,24.5229,2530.7,2238.71,1334.48,-273,24.8019,-273,16.832
1698525245933800405,16.949,-0.0894681,-0.184112,-0.0894681,0.00517663,25.4604,24.9136,2529.85,2237.95,1334.76,-273,24.4105,-273,16.832
1698525246002976327,16.0971,-0.278756,-0.0894681,0.00517663,0.00517663,24.8648,24.8648,2527.39,2237.1,1334.76,-273,24.6259,-273,17.8432
1698525246072151984,16.0971,-0.278756,-0.0894681,0.00517663,0.00517663,24.8648,24.8648,2527.39,2237.1,1334.76,-273,24.6259,-273,17.8432
1698525246141326389,16.8544,-0.184112,-0.278756,-0.0894681,-0.0894681,25.148,24.601,2527.95,2236.15,1333.15,-273,24.5965,-273,16.832
1698525246210503852,16.949,-0.278756,-0.184112,-0.0894681,-0.0894681,25.6459,24.5522,2528.52,2238.43,1334.95,-273,25.1149,-273,17.7168
1698525246279678972,16.949,-0.278756,-0.184112,-0.0894681,-0.0894681,25.6459,24.5522,2528.52,2238.43,1334.95,-273,25.1149,-273,17.7168
1698525246348853752,16.8544,0.00517663,-0.0894681,-0.0894681,-0.0894681,24.5034,24.8942,2526.34,2233.69,1332.58,-273,24.9584,-273,16.6424
1698525246418033999,17.3277,-0.184112,-0.184112,0.00517663,-0.184112,25.5678,24.474,2530.23,2238.71,1334.86,-273,23.9701,-273,16.832
1698525246487210782,17.3277,-0.184112,-0.184112,0.00517663,-0.184112,25.5678,24.474,2530.23,2238.71,1334.86,-273,23.9701,-273,16.832
1698525246556396219,16.949,-0.278756,-0.0894681,0.00517663,-0.0894681,25.1968,24.728,2529.09,2238.24,1334.57,-273,24.8801,-273,17.0216
1698525246625576346,16.7597,0.00517663,0.00517663,-0.0894681,-0.0894681,24.8942,24.1907,2529.19,2237.95,1334.38,-273,24.753,-273,17.0848
1698525246694641413,16.5704,-0.3734,-0.0894681,-0.184112,-0.0894681,25.0211,24.5522,2531.46,2239.94,1335.14,-273,24.4594,-273,17.148
1698525246763819691,16.5704,-0.3734,-0.0894681,-0.184112,-0.0894681,25.0211,24.5522,2531.46,2239.94,1335.14,-273,24.4594,-273,17.148
1698525246832997771,16.665,-0.184112,0.00517663,-0.184112,-0.0894681,25.1773,25.0211,2531.84,2240.13,1335.52,-273,24.5965,-273,17.0848
1698525246902182295,16.2864,-0.0894681,-0.184112,-0.184112,-0.278756,25.3335,24.9429,2529.85,2238.62,1335.71,-273,24.8801,-273,17.464
1698525246971362215,16.2864,-0.0894681,-0.184112,-0.184112,-0.278756,25.3335,24.9429,2529.85,2238.62,1335.71,-273,24.8801,-273,17.464
1698525247040540501,16.665,-0.184112,-0.184112,-0.184112,-0.0894681,25.0992,25.0211,2533.36,2240.99,1336.37,-273,24.7236,-273,17.464
1698525247109721419,17.0437,0.00517663,-0.0894681,-0.0894681,-0.184112,24.601,24.8355,2530.13,2239.28,1335.43,-273,25.0366,-273,17.4008
1698525247178896439,17.0437,0.00517663,-0.0894681,-0.0894681,-0.184112,24.601,24.8355,2530.13,2239.28,1335.43,-273,25.0366,-273,17.4008
1698525247248072097,17.0437,-0.184112,-0.184112,-0.0894681,-0.184112,25.1773,24.474,2532.5,2241.08,1336.18,-273,24.2539,-273,17.3376
1698525247317250985,17.0437,0.00517663,-0.278756,-0.0894681,-0.0894681,25.2261,24.9917,2533.07,2241.74,1336.56,-273,24.3322,-273,17.3376
1698525247386432115,17.0437,0.00517663,-0.278756,-0.0894681,-0.0894681,25.2261,24.9917,2533.07,2241.74,1336.56,-273,24.3322,-273,17.3376
1698525247455607401,16.5704,0.00517663,-0.184112,0.00517663,-0.184112,24.8648,24.7867,2534.21,2244.21,1337.32,-273,24.4888,-273,17.6536
1698525247524783535,16.5704,-0.184112,-0.184112,-0.0894681,-0.184112,25.5191,25.0504,2529.28,2238.14,1335.14,-273,25.2519,-273,17.2744
1698525247593959031,16.5704,-0.184112,-0.184112,-0.0894681,-0.184112,25.5191,25.0504,2529.28,2238.14,1335.14,-273,25.2519,-273,17.2744
1698525247663137508,16.665,-0.184112,-0.184112,-0.184112,-0.184112,25.0211,24.5522,2528.14,2237.48,1334.48,-273,25.0366,-273,17.6536
1698525247732313090,16.5704,0.00517663,-0.184112,-0.184112,0.00517663,24.7573,24.6792,2526.91,2235.3,1333.15,-273,24.2833,-273,16.8952
1698525247801488750,16.2864,0.00517663,-0.0894681,-0.0894681,0.00517663,25.3629,24.6597,2526.91,2235.58,1334.19,-273,25.066,-273,16.9584
1698525247870663674,16.2864,0.00517663,-0.0894681,-0.0894681,0.00517663,25.3629,24.6597,2526.91,2235.58,1334.19,-273,25.066,-273,16.9584
1698525247939841521,16.665,-0.184112,-0.0894681,0.00517663,-0.0894681,25.3823,24.8355,2527.57,2236.43,1334.19,-273,24.3128,-273,17.0848
1698525248009021041,16.8544,-0.184112,-0.184112,-0.184112,-0.0894681,25.3042,25.148,2530.42,2239.28,1335.9,-273,24.6454,-273,17.2112
1698525248078201733,16.8544,-0.184112,-0.184112,-0.184112,-0.0894681,25.3042,25.148,2530.42,2239.28,1335.9,-273,24.6454,-273,17.2112
1698525248147377226,16.8544,-0.278756,0.00517663,-0.184112,0.00517663,25.2554,24.474,2527.86,2237,1335.05,-273,25.2813,-273,17.0216
1698525248216553226,16.949,-0.0894681,0.00517663,-0.0894681,-0.184112,25.6459,24.8648,2527.86,2236.81,1334.67,-273,24.9095,-273,17.0848
1698525248285729193,16.949,-0.0894681,0.00517663,-0.0894681,-0.184112,25.6459,24.8648,2527.86,2236.81,1334.67,-273,24.9095,-273,17.0848
1698525248354904792,16.665,-0.184112,-0.184112,0.00517663,-0.0894681,25.8314,24.5034,2526.06,2235.3,1334.1,-273,24.9389,-273,17.0216
1698525248424079948,16.4757,-0.184112,-0.184112,-0.0894681,-0.0894681,24.8942,24.8942,2527.86,2237.38,1335.33,-273,25.1931,-273,17.2744
1698525248493162558,16.4757,-0.184112,-0.184112,-0.0894681,-0.0894681,24.8942,24.8942,2527.86,2237.38,1335.33,-273,25.1931,-273,17.2744
1698525248562306777,16.7597,-0.184112,-0.184112,0.00517663,-0.3734,25.4604,24.132,2530.04,2238.8,1336.37,-273,25.1931,-273,17.464
1698525248631483815,16.5704,-0.184112,-2.45557,-0.184112,0.00517663,25.2067,24.4252,2531.75,2240.8,1338.46,-273,24.7236,-273,17.6536
